Value of variables for instance: 10att48
Variable X[i][j]
y[393][408] = 1
y[394][395] = 1
y[396][415] = 1
y[402][403] = 1
y[403][404] = 1
y[411][412] = 1
y[412][413] = 1

Variable w[i][j]
w[0][0] = 1
w[1][1] = 1
w[1][2] = 1
w[1][3] = 1
w[1][11] = 1
w[4][4] = 1
w[4][5] = 1
w[4][6] = 1
w[7][7] = 1
w[8][8] = 1
w[8][10] = 1
w[8][13] = 1
w[8][14] = 1
w[9][9] = 1
w[9][15] = 1
w[9][17] = 1
w[9][18] = 1
w[9][23] = 1
w[9][25] = 1
w[12][12] = 1
w[12][19] = 1
w[12][20] = 1
w[12][27] = 1
w[16][16] = 1
w[16][26] = 1
w[21][21] = 1
w[21][24] = 1
w[21][31] = 1
w[22][22] = 1
w[28][28] = 1
w[28][29] = 1
w[30][30] = 1
w[32][32] = 1
w[32][34] = 1
w[33][33] = 1
w[33][35] = 1
w[36][36] = 1
w[37][37] = 1
w[38][38] = 1
w[39][39] = 1
w[40][40] = 1
w[41][41] = 1
w[42][42] = 1
w[43][43] = 1
w[43][46] = 1
w[44][44] = 1
w[45][45] = 1
w[45][48] = 1
w[47][47] = 1
w[47][49] = 1
w[50][50] = 1
w[51][51] = 1
w[52][52] = 1
w[52][55] = 1
w[53][53] = 1
w[53][54] = 1
w[56][56] = 1
w[57][57] = 1
w[58][58] = 1
w[59][59] = 1
w[60][60] = 1
w[60][67] = 1
w[60][70] = 1
w[60][74] = 1
w[60][80] = 1
w[61][61] = 1
w[62][62] = 1
w[62][63] = 1
w[62][65] = 1
w[62][66] = 1
w[62][69] = 1
w[62][73] = 1
w[64][64] = 1
w[64][68] = 1
w[71][71] = 1
w[72][72] = 1
w[72][76] = 1
w[72][81] = 1
w[72][86] = 1
w[75][75] = 1
w[77][77] = 1
w[77][82] = 1
w[77][83] = 1
w[77][87] = 1
w[77][90] = 1
w[77][94] = 1
w[78][78] = 1
w[78][79] = 1
w[78][84] = 1
w[78][85] = 1
w[88][88] = 1
w[88][89] = 1
w[88][92] = 1
w[88][93] = 1
w[91][91] = 1
w[91][97] = 1
w[91][99] = 1
w[95][95] = 1
w[95][96] = 1
w[98][98] = 1
w[98][100] = 1
w[101][101] = 1
w[101][103] = 1
w[102][102] = 1
w[104][104] = 1
w[105][105] = 1
w[105][106] = 1
w[105][107] = 1
w[105][108] = 1
w[105][109] = 1
w[105][110] = 1
w[105][111] = 1
w[105][129] = 1
w[105][130] = 1
w[105][131] = 1
w[105][132] = 1
w[105][133] = 1
w[105][134] = 1
w[105][307] = 1
w[112][112] = 1
w[112][113] = 1
w[112][114] = 1
w[112][115] = 1
w[112][116] = 1
w[112][117] = 1
w[112][118] = 1
w[112][120] = 1
w[112][135] = 1
w[112][136] = 1
w[112][137] = 1
w[112][138] = 1
w[112][139] = 1
w[112][140] = 1
w[112][141] = 1
w[112][142] = 1
w[119][119] = 1
w[119][121] = 1
w[119][122] = 1
w[119][123] = 1
w[119][124] = 1
w[119][125] = 1
w[119][126] = 1
w[119][127] = 1
w[119][128] = 1
w[119][143] = 1
w[119][144] = 1
w[119][145] = 1
w[119][146] = 1
w[119][147] = 1
w[119][148] = 1
w[119][149] = 1
w[119][150] = 1
w[119][151] = 1
w[119][152] = 1
w[153][153] = 1
w[153][154] = 1
w[153][155] = 1
w[153][156] = 1
w[153][157] = 1
w[153][177] = 1
w[153][178] = 1
w[153][179] = 1
w[158][158] = 1
w[158][159] = 1
w[158][160] = 1
w[158][161] = 1
w[158][162] = 1
w[158][164] = 1
w[158][180] = 1
w[158][181] = 1
w[158][182] = 1
w[158][183] = 1
w[158][184] = 1
w[158][185] = 1
w[158][186] = 1
w[158][188] = 1
w[163][163] = 1
w[163][165] = 1
w[163][166] = 1
w[163][167] = 1
w[163][168] = 1
w[163][169] = 1
w[163][170] = 1
w[163][187] = 1
w[163][189] = 1
w[163][190] = 1
w[163][191] = 1
w[163][192] = 1
w[163][193] = 1
w[163][194] = 1
w[171][171] = 1
w[171][172] = 1
w[171][173] = 1
w[171][174] = 1
w[171][175] = 1
w[171][176] = 1
w[171][195] = 1
w[171][196] = 1
w[171][197] = 1
w[171][198] = 1
w[171][199] = 1
w[171][200] = 1
w[201][201] = 1
w[201][202] = 1
w[201][366] = 1
w[201][367] = 1
w[203][203] = 1
w[203][204] = 1
w[203][205] = 1
w[203][206] = 1
w[203][207] = 1
w[203][208] = 1
w[203][209] = 1
w[203][210] = 1
w[203][211] = 1
w[203][225] = 1
w[203][226] = 1
w[203][227] = 1
w[203][228] = 1
w[203][229] = 1
w[203][230] = 1
w[203][231] = 1
w[203][232] = 1
w[203][233] = 1
w[203][234] = 1
w[212][212] = 1
w[212][213] = 1
w[212][214] = 1
w[212][215] = 1
w[212][216] = 1
w[212][217] = 1
w[212][218] = 1
w[212][219] = 1
w[212][220] = 1
w[212][235] = 1
w[212][236] = 1
w[212][237] = 1
w[212][238] = 1
w[212][239] = 1
w[212][240] = 1
w[212][241] = 1
w[212][242] = 1
w[221][221] = 1
w[221][222] = 1
w[221][223] = 1
w[221][224] = 1
w[221][243] = 1
w[221][244] = 1
w[221][245] = 1
w[221][246] = 1
w[221][247] = 1
w[221][248] = 1
w[249][249] = 1
w[249][250] = 1
w[249][377] = 1
w[249][378] = 1
w[251][251] = 1
w[251][252] = 1
w[251][253] = 1
w[251][254] = 1
w[251][255] = 1
w[251][256] = 1
w[251][257] = 1
w[251][258] = 1
w[251][259] = 1
w[251][273] = 1
w[251][274] = 1
w[251][275] = 1
w[251][276] = 1
w[251][277] = 1
w[251][278] = 1
w[251][279] = 1
w[251][280] = 1
w[251][281] = 1
w[251][282] = 1
w[260][260] = 1
w[260][261] = 1
w[260][262] = 1
w[260][263] = 1
w[260][264] = 1
w[260][265] = 1
w[260][266] = 1
w[260][267] = 1
w[260][268] = 1
w[260][283] = 1
w[260][284] = 1
w[260][285] = 1
w[260][286] = 1
w[260][287] = 1
w[260][288] = 1
w[260][289] = 1
w[260][290] = 1
w[269][269] = 1
w[269][270] = 1
w[269][271] = 1
w[269][272] = 1
w[269][291] = 1
w[269][292] = 1
w[269][293] = 1
w[269][294] = 1
w[269][295] = 1
w[269][296] = 1
w[297][297] = 1
w[297][327] = 1
w[297][339] = 1
w[297][340] = 1
w[298][298] = 1
w[298][299] = 1
w[298][300] = 1
w[298][301] = 1
w[298][319] = 1
w[298][328] = 1
w[298][329] = 1
w[298][341] = 1
w[302][302] = 1
w[302][320] = 1
w[302][321] = 1
w[302][342] = 1
w[302][343] = 1
w[302][344] = 1
w[302][345] = 1
w[303][303] = 1
w[303][322] = 1
w[303][330] = 1
w[303][346] = 1
w[303][347] = 1
w[304][304] = 1
w[304][305] = 1
w[304][306] = 1
w[304][331] = 1
w[304][332] = 1
w[308][308] = 1
w[308][333] = 1
w[308][348] = 1
w[308][349] = 1
w[309][309] = 1
w[309][310] = 1
w[309][311] = 1
w[309][312] = 1
w[309][323] = 1
w[309][334] = 1
w[309][335] = 1
w[309][350] = 1
w[313][313] = 1
w[313][325] = 1
w[313][326] = 1
w[313][336] = 1
w[313][354] = 1
w[313][355] = 1
w[313][356] = 1
w[314][314] = 1
w[314][315] = 1
w[314][316] = 1
w[314][337] = 1
w[317][317] = 1
w[317][318] = 1
w[317][338] = 1
w[324][324] = 1
w[324][351] = 1
w[324][352] = 1
w[324][353] = 1
w[357][357] = 1
w[357][387] = 1
w[357][399] = 1
w[357][400] = 1
w[358][358] = 1
w[358][359] = 1
w[358][360] = 1
w[358][361] = 1
w[358][379] = 1
w[358][388] = 1
w[358][389] = 1
w[358][401] = 1
w[362][362] = 1
w[362][380] = 1
w[362][381] = 1
w[362][402] = 1
w[362][403] = 1
w[362][404] = 1
w[362][405] = 1
w[363][363] = 1
w[363][364] = 1
w[363][382] = 1
w[363][390] = 1
w[363][406] = 1
w[363][407] = 1
w[365][365] = 1
w[365][391] = 1
w[365][392] = 1
w[368][368] = 1
w[368][393] = 1
w[368][408] = 1
w[368][409] = 1
w[369][369] = 1
w[369][370] = 1
w[369][371] = 1
w[369][372] = 1
w[369][383] = 1
w[369][394] = 1
w[369][395] = 1
w[369][410] = 1
w[373][373] = 1
w[373][384] = 1
w[373][385] = 1
w[373][411] = 1
w[373][412] = 1
w[373][413] = 1
w[373][414] = 1
w[374][374] = 1
w[374][375] = 1
w[374][386] = 1
w[374][396] = 1
w[374][415] = 1
w[374][416] = 1
w[376][376] = 1
w[376][397] = 1
w[376][398] = 1

Variable f[i][j]
f[0][1] = 1
f[0][2] = 1
f[0][3] = 1
f[0][4] = 1
f[0][5] = 1
f[0][6] = 1
f[0][7] = 1
f[0][8] = 1
f[0][9] = 1
f[0][10] = 1
f[0][11] = 1
f[0][12] = 1
f[0][13] = 1
f[0][14] = 1
f[0][15] = 1
f[0][16] = 1
f[0][17] = 1
f[0][18] = 1
f[0][19] = 1
f[0][20] = 1
f[0][21] = 1
f[0][22] = 1
f[0][23] = 1
f[0][24] = 1
f[0][25] = 1
f[0][26] = 1
f[0][27] = 1
f[0][28] = 1
f[0][29] = 1
f[0][30] = 1
f[0][31] = 1
f[0][32] = 1
f[0][33] = 1
f[0][34] = 1
f[0][35] = 1
f[0][36] = 1
f[0][37] = 1
f[0][38] = 1
f[0][39] = 1
f[0][40] = 1
f[0][41] = 1
f[0][42] = 1
f[0][43] = 1
f[0][44] = 1
f[0][45] = 1
f[0][46] = 1
f[0][47] = 1
f[0][48] = 1
f[0][49] = 1
f[0][50] = 1
f[0][51] = 1
f[0][52] = 1
f[0][53] = 1
f[0][54] = 1
f[0][55] = 1
f[0][56] = 1
f[0][57] = 1
f[0][58] = 1
f[0][59] = 1
f[0][60] = 1
f[0][61] = 1
f[0][62] = 1
f[0][63] = 1
f[0][64] = 1
f[0][65] = 1
f[0][66] = 1
f[0][67] = 1
f[0][68] = 1
f[0][69] = 1
f[0][70] = 1
f[0][71] = 1
f[0][72] = 1
f[0][73] = 1
f[0][74] = 1
f[0][75] = 1
f[0][76] = 1
f[0][77] = 1
f[0][78] = 1
f[0][79] = 1
f[0][80] = 1
f[0][81] = 1
f[0][82] = 1
f[0][83] = 1
f[0][84] = 1

Value of variables for instance: 87gr431
Variable X[i][j]
X[0][1] = 1
X[1][0] = 1

Variable y[i][j]
y[0][8] = 1
y[0][24] = 1
y[0][25] = 1
y[0][37] = 1
y[0][62] = 1
y[0][73] = 1
y[0][74] = 1
y[0][75] = 1
y[0][76] = 1
y[0][79] = 1
y[0][81] = 1
y[0][171] = 1
y[0][190] = 1
y[0][201] = 1
y[0][202] = 1
y[0][204] = 1
y[0][215] = 1
y[0][218] = 1
y[0][224] = 1
y[0][229] = 1
y[0][230] = 1
y[0][231] = 1
y[0][232] = 1
y[0][235] = 1
y[0][236] = 1
y[0][239] = 1
y[0][240] = 1
y[0][243] = 1
y[0][244] = 1
y[0][245] = 1
y[0][246] = 1
y[0][247] = 1
y[0][248] = 1
y[0][268] = 1
y[0][271] = 1
y[0][275] = 1
y[0][277] = 1
y[0][292] = 1
y[0][295] = 1
y[0][301] = 1
y[0][309] = 1
y[0][311] = 1
y[0][320] = 1
y[0][325] = 1
y[0][329] = 1
y[0][332] = 1
y[0][340] = 1
y[0][342] = 1
y[0][347] = 1
y[0][351] = 1
y[0][353] = 1
y[0][357] = 1
y[0][358] = 1
y[0][362] = 1
y[0][364] = 1
y[0][366] = 1
y[0][368] = 1
y[0][374] = 1
y[0][380] = 1
y[0][386] = 1
y[0][389] = 1
y[0][401] = 1
y[0][402] = 1
y[0][403] = 1
y[0][404] = 1
y[0][405] = 1
y[0][406] = 1
y[0][407] = 1
y[0][408] = 1
y[0][410] = 1
y[0][412] = 1
y[0][413] = 1
y[0][414] = 1
y[0][418] = 1
y[0][419] = 1
y[0][421] = 1
y[0][422] = 1
y[0][423] = 1
y[0][424] = 1
y[0][425] = 1
y[0][426] = 1
y[0][427] = 1
y[0][428] = 1
y[0][429] = 1
y[0][430] = 1
y[8][9] = 1
y[9][10] = 1
y[10][11] = 1
y[11][14] = 1
y[14][16] = 1
y[16][17] = 1
y[17][18] = 1
y[18][19] = 1
y[19][20] = 1
y[20][21] = 1
y[21][22] = 1
y[22][23] = 1
y[23][26] = 1
y[24][142] = 1
y[25][29] = 1
y[26][27] = 1
y[29][30] = 1
y[30][31] = 1
y[31][32] = 1
y[32][33] = 1
y[33][34] = 1
y[34][35] = 1
y[35][36] = 1
y[36][39] = 1
y[37][38] = 1
y[38][94] = 1
y[39][40] = 1
y[40][41] = 1
y[41][42] = 1
y[42][43] = 1
y[43][44] = 1
y[44][45] = 1
y[45][46] = 1
y[46][47] = 1
y[47][48] = 1
y[48][49] = 1
y[49][50] = 1
y[50][51] = 1
y[51][52] = 1
y[52][53] = 1
y[53][54] = 1
y[54][55] = 1
y[55][56] = 1
y[56][57] = 1
y[57][58] = 1
y[58][59] = 1
y[59][60] = 1
y[60][61] = 1
y[61][68] = 1
y[62][63] = 1
y[63][64] = 1
y[64][65] = 1
y[65][66] = 1
y[66][67] = 1
y[68][69] = 1
y[69][70] = 1
y[70][71] = 1
y[76][77] = 1
y[79][80] = 1
y[80][82] = 1
y[81][87] = 1
y[82][83] = 1
y[83][84] = 1
y[84][85] = 1
y[85][86] = 1
y[86][88] = 1
y[87][90] = 1
y[88][89] = 1
y[89][91] = 1
y[90][97] = 1
y[91][92] = 1
y[94][95] = 1
y[95][96] = 1
y[96][98] = 1
y[97][155] = 1
y[98][99] = 1
y[99][100] = 1
y[100][101] = 1
y[101][103] = 1
y[103][104] = 1
y[104][105] = 1
y[105][106] = 1
y[106][107] = 1
y[107][108] = 1
y[108][109] = 1
y[109][110] = 1
y[110][111] = 1
y[111][112] = 1
y[112][113] = 1
y[113][114] = 1
y[114][115] = 1
y[115][116] = 1
y[116][117] = 1
y[117][118] = 1
y[118][119] = 1
y[119][120] = 1
y[120][121] = 1
y[121][122] = 1
y[122][123] = 1
y[123][124] = 1
y[124][125] = 1
y[125][126] = 1
y[126][127] = 1
y[127][128] = 1
y[128][129] = 1
y[129][130] = 1
y[130][131] = 1
y[131][132] = 1
y[132][133] = 1
y[133][134] = 1
y[134][135] = 1
y[135][136] = 1
y[136][137] = 1
y[137][138] = 1
y[138][139] = 1
y[139][140] = 1
y[140][141] = 1
y[141][162] = 1
y[142][143] = 1
y[143][144] = 1
y[144][145] = 1
y[145][146] = 1
y[146][147] = 1
y[147][148] = 1
y[148][149] = 1
y[149][150] = 1
y[150][151] = 1
y[151][152] = 1
y[152][153] = 1
y[153][154] = 1
y[154][186] = 1
y[155][156] = 1
y[156][157] = 1
y[157][158] = 1
y[158][159] = 1
y[159][160] = 1
y[160][161] = 1
y[161][163] = 1
y[162][166] = 1
y[163][164] = 1
y[164][165] = 1
y[165][205] = 1
y[166][167] = 1
y[167][168] = 1
y[168][169] = 1
y[169][170] = 1
y[170][174] = 1
y[171][172] = 1
y[172][173] = 1
y[173][175] = 1
y[174][183] = 1
y[175][176] = 1
y[176][177] = 1
y[177][178] = 1
y[178][179] = 1
y[179][180] = 1
y[180][181] = 1
y[181][182] = 1
y[182][188] = 1
y[183][184] = 1
y[186][187] = 1
y[187][189] = 1
y[188][192] = 1
y[190][196] = 1
y[192][193] = 1
y[193][194] = 1
y[194][195] = 1
y[195][210] = 1
y[196][197] = 1
y[197][198] = 1
y[198][199] = 1
y[199][200] = 1
y[200][252] = 1
y[201][254] = 1
y[204][213] = 1
y[205][206] = 1
y[206][207] = 1
y[207][208] = 1
y[210][211] = 1
y[213][214] = 1
y[215][216] = 1
y[216][227] = 1
y[218][219] = 1
y[219][220] = 1
y[220][221] = 1
y[221][222] = 1
y[224][225] = 1
y[225][226] = 1
y[226][257] = 1
y[236][237] = 1
y[237][238] = 1
y[240][241] = 1
y[247][251] = 1
y[248][249] = 1
y[251][384] = 1
y[254][255] = 1
y[255][256] = 1
y[256][258] = 1
y[257][284] = 1
y[258][259] = 1
y[259][260] = 1
y[260][261] = 1
y[261][262] = 1
y[262][263] = 1
y[263][264] = 1
y[264][265] = 1
y[265][266] = 1
y[268][269] = 1
y[271][272] = 1
y[272][273] = 1
y[277][278] = 1
y[278][279] = 1
y[279][280] = 1
y[280][281] = 1
y[281][282] = 1
y[282][283] = 1
y[283][288] = 1
y[284][285] = 1
y[285][286] = 1
y[288][289] = 1
y[289][290] = 1
y[292][293] = 1
y[295][297] = 1
y[297][298] = 1
y[298][299] = 1
y[299][300] = 1
y[300][305] = 1
y[301][302] = 1
y[302][303] = 1
y[303][304] = 1
y[305][306] = 1
y[306][307] = 1
y[309][310] = 1
y[310][314] = 1
y[311][312] = 1
y[312][315] = 1
y[314][316] = 1
y[315][327] = 1
y[316][317] = 1
y[317][318] = 1
y[320][321] = 1
y[321][322] = 1
y[322][323] = 1
y[325][326] = 1
y[329][330] = 1
y[330][331] = 1
y[332][333] = 1
y[333][334] = 1
y[334][335] = 1
y[335][336] = 1
y[336][337] = 1
y[340][341] = 1
y[342][344] = 1
y[344][345] = 1
y[347][348] = 1
y[348][349] = 1
y[349][350] = 1
y[353][354] = 1
y[357][360] = 1
y[364][365] = 1
y[368][369] = 1
y[369][370] = 1
y[370][371] = 1
y[374][375] = 1
y[375][376] = 1
y[376][377] = 1
y[377][378] = 1
y[380][381] = 1
y[381][382] = 1
y[386][387] = 1
y[387][388] = 1
y[388][396] = 1
y[389][390] = 1
y[390][391] = 1
y[391][392] = 1
y[392][393] = 1
y[393][394] = 1
y[396][397] = 1
y[397][398] = 1
y[414][415] = 1
y[415][416] = 1

Variable w[i][j]
w[0][0] = 1
w[1][1] = 1
w[1][2] = 1
w[1][3] = 1
w[1][4] = 1
w[1][5] = 1
w[1][6] = 1
w[1][7] = 1
w[1][12] = 1
w[1][13] = 1
w[1][15] = 1
w[8][8] = 1
w[8][9] = 1
w[8][10] = 1
w[8][11] = 1
w[8][14] = 1
w[8][16] = 1
w[8][17] = 1
w[8][18] = 1
w[8][19] = 1
w[8][20] = 1
w[8][21] = 1
w[8][22] = 1
w[8][23] = 1
w[8][26] = 1
w[8][27] = 1
w[8][28] = 1
w[24][24] = 1
w[24][142] = 1
w[24][143] = 1
w[24][144] = 1
w[24][145] = 1
w[24][146] = 1
w[24][147] = 1
w[24][148] = 1
w[24][149] = 1
w[24][150] = 1
w[24][151] = 1
w[24][152] = 1
w[24][153] = 1
w[24][154] = 1
w[24][186] = 1
w[24][187] = 1
w[24][189] = 1
w[24][191] = 1
w[25][25] = 1
w[25][29] = 1
w[25][30] = 1
w[25][31] = 1
w[25][32] = 1
w[25][33] = 1
w[25][34] = 1
w[25][35] = 1
w[25][36] = 1
w[25][39] = 1
w[25][40] = 1
w[25][41] = 1
w[25][42] = 1
w[25][43] = 1
w[25][44] = 1
w[25][45] = 1
w[25][46] = 1
w[25][47] = 1
w[25][48] = 1
w[25][49] = 1
w[25][50] = 1
w[25][51] = 1
w[25][52] = 1
w[25][53] = 1
w[25][54] = 1
w[25][55] = 1
w[25][56] = 1
w[25][57] = 1
w[25][58] = 1
w[25][59] = 1
w[25][60] = 1
w[25][61] = 1
w[25][68] = 1
w[25][69] = 1
w[25][70] = 1
w[25][71] = 1
w[25][102] = 1
w[37][37] = 1
w[37][38] = 1
w[37][94] = 1
w[37][95] = 1
w[37][96] = 1
w[37][98] = 1
w[37][99] = 1
w[37][100] = 1
w[37][101] = 1
w[37][103] = 1
w[37][104] = 1
w[37][105] = 1
w[37][106] = 1
w[37][107] = 1
w[37][108] = 1
w[37][109] = 1
w[37][110] = 1
w[37][111] = 1
w[37][112] = 1
w[37][113] = 1
w[37][114] = 1
w[37][115] = 1
w[37][116] = 1
w[37][117] = 1
w[37][118] = 1
w[37][119] = 1
w[37][120] = 1
w[37][121] = 1
w[37][122] = 1
w[37][123] = 1
w[37][124] = 1
w[37][125] = 1
w[37][126] = 1
w[37][127] = 1
w[37][128] = 1
w[37][129] = 1
w[37][130] = 1
w[37][131] = 1
w[37][132] = 1
w[37][133] = 1
w[37][134] = 1
w[37][135] = 1
w[37][136] = 1
w[37][137] = 1
w[37][138] = 1
w[37][139] = 1
w[37][140] = 1
w[37][141] = 1
w[37][162] = 1
w[37][166] = 1
w[37][167] = 1
w[37][168] = 1
w[37][169] = 1
w[37][170] = 1
w[37][174] = 1
w[37][183] = 1
w[37][184] = 1
w[37][185] = 1
w[62][62] = 1
w[62][63] = 1
w[62][64] = 1
w[62][65] = 1
w[62][66] = 1
w[62][67] = 1
w[62][72] = 1
w[73][73] = 1
w[74][74] = 1
w[75][75] = 1
w[76][76] = 1
w[76][77] = 1
w[76][78] = 1
w[79][79] = 1
w[79][80] = 1
w[79][82] = 1
w[79][83] = 1
w[79][84] = 1
w[79][85] = 1
w[79][86] = 1
w[79][88] = 1
w[79][89] = 1
w[79][91] = 1
w[79][92] = 1
w[79][93] = 1
w[81][81] = 1
w[81][87] = 1
w[81][90] = 1
w[81][97] = 1
w[81][155] = 1
w[81][156] = 1
w[81][157] = 1
w[81][158] = 1
w[81][159] = 1
w[81][160] = 1
w[81][161] = 1
w[81][163] = 1
w[81][164] = 1
w[81][165] = 1
w[81][205] = 1
w[81][206] = 1
w[81][207] = 1
w[81][208] = 1
w[81][209] = 1
w[171][171] = 1
w[171][172] = 1
w[171][173] = 1
w[171][175] = 1
w[171][176] = 1
w[171][177] = 1
w[171][178] = 1
w[171][179] = 1
w[171][180] = 1
w[171][181] = 1
w[171][182] = 1
w[171][188] = 1
w[171][192] = 1
w[171][193] = 1
w[171][194] = 1
w[171][195] = 1
w[171][210] = 1
w[171][211] = 1
w[171][212] = 1
w[190][190] = 1
w[190][196] = 1
w[190][197] = 1
w[190][198] = 1
w[190][199] = 1
w[190][200] = 1
w[190][252] = 1
w[190][253] = 1
w[201][201] = 1
w[201][254] = 1
w[201][255] = 1
w[201][256] = 1
w[201][258] = 1
w[201][259] = 1
w[201][260] = 1
w[201][261] = 1
w[201][262] = 1
w[201][263] = 1
w[201][264] = 1
w[201][265] = 1
w[201][266] = 1
w[201][267] = 1
w[202][202] = 1
w[202][203] = 1
w[204][204] = 1
w[204][213] = 1
w[204][214] = 1
w[204][217] = 1
w[215][215] = 1
w[215][216] = 1
w[215][227] = 1
w[215][228] = 1
w[218][218] = 1
w[218][219] = 1
w[218][220] = 1
w[218][221] = 1
w[218][222] = 1
w[218][223] = 1
w[224][224] = 1
w[224][225] = 1
w[224][226] = 1
w[224][257] = 1
w[224][284] = 1
w[224][285] = 1
w[224][286] = 1
w[224][287] = 1
w[229][229] = 1
w[230][230] = 1
w[231][231] = 1
w[231][234] = 1
w[232][232] = 1
w[232][233] = 1
w[235][235] = 1
w[236][236] = 1
w[236][237] = 1
w[236][238] = 1
w[236][296] = 1
w[239][239] = 1
w[240][240] = 1
w[240][241] = 1
w[240][242] = 1
w[243][243] = 1
w[244][244] = 1
w[245][245] = 1
w[246][246] = 1
w[247][247] = 1
w[247][251] = 1
w[247][384] = 1
w[247][385] = 1
w[248][248] = 1
w[248][249] = 1
w[248][250] = 1
w[268][268] = 1
w[268][269] = 1
w[268][270] = 1
w[271][271] = 1
w[271][272] = 1
w[271][273] = 1
w[271][274] = 1
w[275][275] = 1
w[275][276] = 1
w[277][277] = 1
w[277][278] = 1
w[277][279] = 1
w[277][280] = 1
w[277][281] = 1
w[277][282] = 1
w[277][283] = 1
w[277][288] = 1
w[277][289] = 1
w[277][290] = 1
w[277][291] = 1
w[292][292] = 1
w[292][293] = 1
w[292][294] = 1
w[295][295] = 1
w[295][297] = 1
w[295][298] = 1
w[295][299] = 1
w[295][300] = 1
w[295][305] = 1
w[295][306] = 1
w[295][307] = 1
w[295][308] = 1
w[301][301] = 1
w[301][302] = 1
w[301][303] = 1
w[301][304] = 1
w[301][313] = 1
w[309][309] = 1
w[309][310] = 1
w[309][314] = 1
w[309][316] = 1
w[309][317] = 1
w[309][318] = 1
w[309][319] = 1
w[311][311] = 1
w[311][312] = 1
w[311][315] = 1
w[311][327] = 1
w[311][328] = 1
w[320][320] = 1
w[320][321] = 1
w[320][322] = 1
w[320][323] = 1
w[320][324] = 1
w[325][325] = 1
w[325][326] = 1
w[325][367] = 1
w[329][329] = 1
w[329][330] = 1
w[329][331] = 1
w[329][339] = 1
w[332][332] = 1
w[332][333] = 1
w[332][334] = 1
w[332][335] = 1
w[332][336] = 1
w[332][337] = 1
w[332][338] = 1
w[340][340] = 1
w[340][341] = 1
w[340][343] = 1
w[342][342] = 1
w[342][344] = 1
w[342][345] = 1
w[342][346] = 1
w[347][347] = 1
w[347][348] = 1
w[347][349] = 1
w[347][350] = 1
w[347][352] = 1
w[351][351] = 1
w[351][356] = 1
w[353][353] = 1
w[353][354] = 1
w[353][355] = 1
w[357][357] = 1
w[357][360] = 1
w[357][361] = 1
w[358][358] = 1
w[358][359] = 1
w[362][362] = 1
w[362][363] = 1
w[364][364] = 1
w[364][365] = 1
w[364][373] = 1
w[366][366] = 1
w[366][400] = 1
w[368][368] = 1
w[368][369] = 1
w[368][370] = 1
w[368][371] = 1
w[368][372] = 1
w[374][374] = 1
w[374][375] = 1
w[374][376] = 1
w[374][377] = 1
w[374][378] = 1
w[374][379] = 1
w[380][380] = 1
w[380][381] = 1
w[380][382] = 1
w[380][383] = 1
w[386][386] = 1
w[386][387] = 1
w[386][388] = 1
w[386][396] = 1
w[386][397] = 1
w[386][398] = 1
w[386][399] = 1
w[389][389] = 1
w[389][390] = 1
w[389][391] = 1
w[389][392] = 1
w[389][393] = 1
w[389][394] = 1
w[389][395] = 1
w[401][401] = 1
w[402][402] = 1
w[403][403] = 1
w[404][404] = 1
w[405][405] = 1
w[406][406] = 1
w[407][407] = 1
w[408][408] = 1
w[408][409] = 1
w[410][410] = 1
w[410][411] = 1
w[412][412] = 1
w[413][413] = 1
w[414][414] = 1
w[414][415] = 1
w[414][416] = 1
w[414][417] = 1
w[418][418] = 1
w[418][420] = 1
w[419][419] = 1
w[421][421] = 1
w[422][422] = 1
w[423][423] = 1
w[424][424] = 1
w[425][425] = 1
w[426][426] = 1
w[427][427] = 1
w[428][428] = 1
w[429][429] = 1
w[430][430] = 1

Variable f[i][j]
f[0][1] = 1
f[0][2] = 1
f[0][3] = 1
f[0][4] = 1
f[0][5] = 1
f[0][6] = 1
f[0][7] = 1
f[0][8] = 1
f[0][9] = 1
f[0][10] = 1
f[0][11] = 1
f[0][12] = 1
f[0][13] = 1
f[0][14] = 1
f[0][15] = 1
f[0][16] = 1
f[0][17] = 1
f[0][18] = 1
f[0][19] = 1
f[0][20] = 1
f[0][21] = 1
f[0][22] = 1
f[0][23] = 1
f[0][24] = 1
f[0][25] = 1
f[0][26] = 1
f[0][27] = 1
f[0][28] = 1
f[0][29] = 1
f[0][30] = 1
f[0][31] = 1
f[0][32] = 1
f[0][33] = 1
f[0][34] = 1
f[0][35] = 1
f[0][36] = 1
f[0][37] = 1
f[0][38] = 1
f[0][39] = 1
f[0][40] = 1
f[0][41] = 1
f[0][42] = 1
f[0][43] = 1
f[0][44] = 1
f[0][45] = 1
f[0][46] = 1
f[0][47] = 1
f[0][48] = 1
f[0][49] = 1
f[0][50] = 1
f[0][51] = 1
f[0][52] = 1
f[0][53] = 1
f[0][54] = 1
f[0][55] = 1
f[0][56] = 1
f[0][57] = 1
f[0][58] = 1
f[0][59] = 1
f[0][60] = 1
f[0][61] = 1
f[0][62] = 1
f[0][63] = 1
f[0][64] = 1
f[0][65] = 1
f[0][66] = 1
f[0][67] = 1
f[0][68] = 1
f[0][69] = 1
f[0][70] = 1
f[0][71] = 1
f[0][72] = 1
f[0][73] = 1
f[0][74] = 1
f[0][75] = 1
f[0][76] = 1
f[0][77] = 1
f[0][78] = 1
f[0][79] = 1
f[0][80] = 1
f[0][81] = 1
f[0][82] = 1
